id_i,id_j,similitud_ponderada
21,35,0.5210352967142341
21,36,0.016329931618554522
21,37,0.7367423461417478
21,38,0.0769654400147683
21,39,0.23754115050517266
21,40,0.520746077340946
21,41,0.4644688200971962
21,42,0.52390411745361
21,43,0.3392685953548344
21,44,0.0982101052287407
21,45,0.5645545501469241
21,46,0.5502153698185378
21,47,0.4464795403637192
21,48,0.44084182893630847
21,49,0.19800452083126457
21,50,0.4712492654668512
21,51,0.6165666736356233
21,52,0.3783211204322558
21,53,0.12479805815931896
21,54,0.4400219020406121
21,55,0.23142319695591637
21,56,0.6413188393149283
21,57,0.7643734199520645
21,58,0.5004940102685419
21,59,0.18632784188665052
21,60,0.7119790881588165
21,61,0.15845052631372084
21,62,0.5247462552393729
21,63,0.8428210380252897
21,64,0.5368409877773274
21,65,0.4665666736356234
21,66,0.2672010255357261
21,67,0.6491183813770394
21,68,0.49166167999004434
21,69,0.4261850652417392
21,70,0.5304124145231932
21,71,0.10238768882709853
21,72,0.1031626059113923
21,73,0.5349460202652342
21,74,0.765627784341731
21,75,0.3771135997108709
21,76,0.4528057810498388
21,77,0.4163185814210621
21,78,0.08022304695591088
21,79,0.6724532828501151
21,80,0.1604343165638053
21,81,0.2637198868114007
21,82,0.52390411745361
21,83,0.7237198868114008
21,84,0.44659747976493236
21,85,0.19166167999004435
21,86,0.14560006397455325
21,87,0.035355339059327376
21,88,0.17124926546685124
21,89,0.057154760664940824
21,90,0.17090642479173507
21,91,0.5469023444431199
21,92,0.45371046218708
21,93,0.4858493493278693
21,94,0.27
21,95,0.1612351054762086
21,96,0.34007556722888815
21,97,0.3381306432859722
21,98,0.057154760664940824
21,99,0.7413299316185546
21,100,0.21642857325413412
21,101,0.5874118572334583
21,102,0.3452153698185377
21,103,0.27120110278071163
21,104,0.31714985851425087
21,105,0.2845545501469241
21,106,0.32324555320336756
21,107,0.024999999999999994
21,108,0.46403424146088607
21,109,0.2557726507185461
21,110,0.41176322717568037
21,111,0.38715476066494076
21,112,0.396788611012533
21,113,0.6473778545379615
21,114,0.5277976907055476
21,115,0.5191211912188479
21,116,0.21068708743081724
21,117,0.25985513362318474
21,118,0.6114556584321084
21,119,0.10642021285253489
21,120,0.6180906806746659
21,121,0.03674234614174768
21,122,0.16177342911722623
21,123,0.7608197301235712
21,124,0.6253553390593275
21,125,0.5405488733956926
21,126,0.05590039627527449
21,127,0.2663299316185545
21,128,0.40659257761424245
21,129,0.10841638506100186
21,130,0.5207048291210277
21,131,0.7534053161935964
21,132,0.7663299316185546
21,133,0.05250519757357826
21,134,0.34197749375254327
21,135,0.4444096837701088
21,136,0.6004309062882156
21,137,0.3503801569773477
21,138,0.4428887388339847
21,139,0.6059003962752745
21,140,0.6649308238812496
21,141,0.5017839123134614
21,142,0.3795754848219221
21,143,0.5181540335548176
21,144,0.5176053250113839
21,145,0.4818366111769254
21,146,0.48604019886492394
21,147,0.6119790881588165
21,148,0.26035533905932734
21,149,0.1394427190999916
21,150,0.34197749375254327
21,151,0.7045182863288798
21,152,0.6122256819333428
21,153,0.12683262737572806
21,154,0.18413230133459385
21,155,0.4898838858736698
21,156,0.4368075845530889
21,157,0.24998789934511526
22,23,0.5376812389149419
22,24,0.23163264951887858
22,25,0.1838033871712585
22,26,0.5035146815682718
22,27,0.6656625315629325
22,28,0.702136720504592
22,29,0.1838033871712585
22,30,0.1964376919368948
22,31,0.23048883035051987
22,32,0.4672461852836959
22,33,0.3650416623272929
22,34,0.3943375672974065
22,35,0.21831565188513052
22,36,0.42286286152836905
22,37,0.3895295281950357
22,38,0.48548638953751044
22,39,0.41757834230632096
22,40,0.20292721177055476
22,41,0.17563912479562538
22,42,0.40541241452319327
22,43,0.13877453716802324
22,44,0.6169396713641254
22,45,0.23515252814137627
22,46,0.22412414523193158
22,47,0.20130168507729954
22,48,0.19269194408036833
22,49,0.217638342073764
22,50,0.33263455967290595
22,51,0.17057710691781156
22,52,0.13516469239461842
22,53,0.09319666347656513
22,54,0.2159678930062393
22,55,0.19920366409356807
22,56,0.23163264951887858
22,57,0.4646606214089052
22,58,0.22412414523193158
22,59,0.23014905151432963
22,60,0.4168313590612851
22,61,0.3159929013362331
22,62,0.17620445545028973
22,63,0.4066832572735216
22,64,0.2149659828522119
22,65,0.15557710691781157
22,66,0.4981014127983388
22,67,0.41697345246727535
22,68,0.1930880229039762
22,69,0.1183163247594393
22,70,0.23057078412027657
22,71,0.18512747733410587
22,72,0.11625357926916477
22,73,0.26718951416497466
22,74,0.47117918628780836
22,75,0.14967762998279918
22,76,0.12166599379235793
22,77,0.40894350216421094
22,78,0.4706854192206518
22,79,0.43931461623393525
22,80,0.5097546895706428
22,81,0.38913344937142785
22,82,0.2554124145231932
22,83,0.4671781070114475
22,84,0.13498299142610598
22,85,0.4930880229039762
22,86,0.19568995159214395
22,87,0.14327738037164287
22,88,0.4914213562373095
22,89,0.29998299142610596
22,90,0.5299659828522119
22,91,0.23029788012617797
22,92,0.21998350825348406
22,93,0.23338003308062297
22,94,0.34797958971132714
22,95,0.1930880229039762
22,96,0.13675671117265903
22,97,0.1213600982430461
22,98,0.43498299142610597
22,99,0.3870620726159658
22,100,0.4832993161855452
22,101,0.20935861074703502
22,102,0.5211791862878083
22,103,0.4671367205045919
22,104,0.13292024593583143
22,105,0.38256133373242684
22,106,0.41179998545647967
22,107,0.10206207261596578
22,108,0.13547005383792518
22,109,0.40164965809277264
22,110,0.37091825344760704
22,111,0.13498299142610598
22,112,0.18143474613167215
22,113,0.566740641680984
22,114,0.15027300469745866
22,115,0.26048179879043093
22,116,0.4773330318769637
22,117,0.12486333014323181
22,118,0.18981954146638844
22,119,0.4014526089523061
22,120,0.4071691256958522
22,121,0.4483163247594393
22,122,0.6745914215333264
22,123,0.46111599479400284
22,124,0.37684710317080844
22,125,0.40293725450972556
22,126,0.4496776299827992
22,127,0.35164965809277265
22,128,0.10125357926916476
22,129,0.4183547949131987
22,130,0.2547104401502735
22,131,0.46958689532387116
22,132,0.48798660035824853
22,133,0.43012109272864607
22,134,0.3072774379986924
22,135,0.14922800039909348
22,136,0.4014250135445436
22,137,0.16319374812904774
22,138,0.16021181010894714
22,139,0.41467762998279917
22,140,0.4293375672974065
22,141,0.4621668296450266
22,142,0.15213672050459184
22,143,0.21421099182519943
22,144,0.22452885532072697
22,145,0.151740641680984
22,146,0.7666326495188787
22,147,0.1518313590612851
22,148,0.23723160933123605
22,149,0.09797958971132714
22,150,0.13686502347549928
22,151,0.4071691256958522
22,152,0.20861087040228415
22,153,0.44978594228563945
22,154,0.13292024593583143
22,155,0.22455764043017637
22,156,0.22086715431486206
22,157,0.48380338717125854
23,24,0.43927113172987375
23,25,0.36835260628325395
23,26,0.49862979365141574
23,27,0.4740102429392058
23,28,0.5961857449634285
23,29,0.19659815948662154
23,30,0.18853449068811737
23,31,0.19413744985150047
23,32,0.22961397240498993
23,33,0.1522547593246532
23,34,0.09860089226269496
23,35,0.19750059503980386
23,36,0.5159078419922897
23,37,0.04010705307988639
23,38,0.6478948854231783
23,39,0.23646399577573476
23,40,0.17352901805626614
23,41,0.42105574592851586
23,42,0.2172688243917486
23,43,0.018477395417486237
23,44,0.6479899086548001
23,45,0.21989873352652362
23,46,0.1985800767566764
23,47,0.38601892777853697
23,48,0.13689471273868514
23,49,0.2161838700430248
23,50,0.21623959036377952
23,51,0.17149110640673515
23,52,0.10274887681746982
23,53,0.13764717660452136
23,54,0.14418739789115412
23,55,0.19604776480640385
23,56,0.19468354625306694
23,57,0.19888543819998317
23,58,0.4288587172066806
23,59,0.1878101854067226
23,60,0.16149110640673514
23,61,0.14563964856186193
23,62,0.19205658857163166
23,63,0.1711857449634284
23,64,0.1985800767566764
23,65,0.16149110640673514
23,66,0.41845315728818316
23,67,0.10296985531470951
23,68,0.4450263869281831
23,69,0.10913735765668482
23,70,0.2535030951978589
23,71,0.09814428672989123
23,72,0.10909205131980232
23,73,0.23713514251337528
23,74,0.1985800767566764
23,75,0.04041241452319315
23,76,0.1490920513198023
23,77,0.14267190310585298
23,78,0.382258636230673
23,79,0.2730827455588497
23,80,0.693386608978751
23,81,0.04086253565540715
23,82,0.20226882439174862
23,83,0.1946493322198107
23,84,0.15076297561547441
23,85,0.4746139724049899
23,86,0.15068732149443423
23,87,0.012792042981336627
23,88,0.48961397240498994
23,89,0.055107053079886385
23,90,0.4892711317298738
23,91,0.21914854215512675
23,92,0.13827955589886445
23,93,0.15385871720668062
23,94,0.036288770664484604
23,95,0.12297419445555771
23,96,0.019090909090909092
23,97,0.04479518956162239
23,98,0.34010705307988637
23,99,0.07469463855669323
23,100,0.4985800767566764
23,101,0.40292888811867517
23,102,0.7902056947154661
23,103,0.6479401917600609
23,104,0.033615156839820685
23,105,0.03489873352652363
23,106,0.0963362338780334
23,107,0.046213203435596414
23,108,0.3961857449634284
23,109,0.4091373576566848
23,110,0.10859126125511835
23,111,0.04010705307988639
23,112,0.09804074276498997
23,113,0.08289488542317831
23,114,0.0829899086548001
23,115,0.22293593142577858
23,116,0.48981806737482037
23,117,0.11723476208132821
23,118,0.16744866529376412
23,119,0.42345580212729694
23,120,0.04409090909090908
23,121,0.33469463855669324
23,122,0.4580038580102064
23,123,0.21563586089799539
23,124,0.018090680674665818
23,125,0.4716017571980692
23,126,0.33950332361410224
23,127,0.03469463855669323
23,128,0.10805787593981228
23,129,0.40469812052792103
23,130,0.3673693753966778
23,131,0.18892271582745418
23,132,0.2346946385566932
23,133,0.31861515683982067
23,134,0.04474435545143252
23,135,0.1447538671497084
23,136,0.05535533905932738
23,137,0.14563964856186193
23,138,0.12353362819090068
23,139,0.07582482904638631
23,140,0.09794019176006083
23,141,0.2135800767566764
23,142,0.09794019176006082
23,143,0.19736283361746942
23,144,0.1985347704197939
23,145,0.16114043862654587
23,146,0.5189924912798696
23,147,0.4309944300208374
23,148,0.2348987335265236
23,149,0.10451828632887977
23,150,0.03474435545143252
23,151,0.1344427190999916
23,152,0.13742809805399123
23,153,0.573455802127297
23,154,0.055061746743003875
23,155,0.4600761038229224
23,156,0.14249184103739118
23,157,0.6329401917600609
24,25,0.8947546895706429
24,26,0.1606277799059198
24,27,0.17304456249688152
24,28,0.10737734478532143
24,29,0.5097546895706428
24,30,0.48548638953751044
24,31,0.5171895141649746
24,32,0.6412948828843115
24,33,0.5017423461417477
24,34,0.32028886969679077
24,35,0.45501633569958533
24,36,0.12000000000000001
24,37,0.6078798701022632
24,38,0.42602527741370166
24,39,0.2325443251585328
24,40,0.4769759093711704
24,41,0.680879749076355
24,42,0.5037117307087383
24,43,0.4737915457419173
24,44,0.4445576404301763
24,45,0.4700757542896416
24,46,0.4404124145231932
24,47,0.7680854095968778
24,48,0.48174064168098396
24,49,0.19593765825930917
24,50,0.45213672050459186
24,51,0.5758177311985413
24,52,0.4777826614606694
24,53,0.12654700538379252
24,54,0.5098717474235545
24,55,0.13590434790802283
24,56,0.6683333333333333
24,57,0.45136130522335993
24,58,0.7608248290463864
24,59,0.20184973532878442
24,60,0.40707198334201466
24,61,0.1212335256169627
24,62,0.466919819717572
24,63,0.5619238815542512
24,64,0.5016666666666667
24,65,0.42581773119854116
24,66,0.35905271519772314
24,67,0.49292475486665965
24,68,0.717136720504592
24,69,0.4366666666666667
24,70,0.4671606769352086
24,71,0.19607877973349017
24,72,0.13460392117639214
24,73,0.5154888303505198
24,74,0.4578798701022631
24,75,0.4680279718900266
24,76,0.45501633569958533
24,77,0.18489480456359522
24,78,0.17622430709684297
24,79,0.49405271519772315
24,80,0.5082050807568879
24,81,0.13627058784305882
24,82,0.5391241452319315
24,83,0.45376799982637955
24,84,0.4912132034355965
24,85,0.16713672050459183
24,86,0.1697386491927596
24,87,0.16162772227887026
24,88,0.15047005383792517
24,89,0.18333333333333335
24,90,0.20166666666666666
24,91,0.48188777294110996
24,92,0.4790322058540997
24,93,0.5200807168950777
24,94,0.13754313505415094
24,95,0.16713672050459183
24,96,0.4551070530798864
24,97,0.4397104401502735
24,98,0.15333333333333338
24,99,0.6054124145231933
24,100,0.14041241452319314
24,101,0.8667406416809841
24,102,0.52
24,103,0.5780880229039762
24,104,0.44960392117639214
24,105,0.1659116756396542
24,106,0.18941795452253068
24,107,0.14162561795878958
24,108,0.6407106781186548
24,109,0.27
24,110,0.13926859535483443
24,111,0.45333333333333337
24,112,0.4923860485310565
24,113,0.4926919440803683
24,114,0.6428909737635098
24,115,0.5229803260635728
24,116,0.10864670255861679
24,117,0.2948803387171258
24,118,0.5738469623115217
24,119,0.13480295085953348
24,120,0.47551946760307956
24,121,0.15166666666666667
24,122,0.12590509221497945
24,123,0.48971122916354815
24,124,0.4451974450780358
24,125,0.7662365706952707
24,126,0.16802797189002658
24,127,0.135
24,128,0.41960392117639217
24,129,0.1367051368204261
24,130,0.5234221708590118
24,131,0.4209005660055242
24,132,0.4541640786499874
24,133,0.14847143463587345
24,134,0.45521536538272667
24,135,0.4525783423063209
24,136,0.46977535545177096
24,137,0.2684343724097773
24,138,0.46356215201617457
24,139,0.4680279718900266
24,140,0.5202888696967908
24,141,0.2138675134594813
24,142,0.4930880229039762
24,143,0.45091167563965423
24,144,0.4612295391351817
24,145,0.43864793262838025
24,146,0.15333333333333338
24,147,0.8220719833420148
24,148,0.17382150214616807
24,149,0.11632993161855452
24,150,0.44021536538272665
24,151,0.47551946760307956
24,152,0.6009929013362332
24,153,0.13646961752620018
24,154,0.2862705878430588
24,155,0.6592046444451629
24,156,0.4532902339566881
24,157,0.5930880229039762
25,26,0.061428568818323065
25,27,0.11801096331613253
25,28,0.05333333333333335
25,29,0.4683333333333333
25,30,0.4216659937923579
25,31,0.42290019228362935
25,32,0.5258248290463863
25,33,0.5135761169022504
25,34,0.4000807168950777
25,35,0.3550163356995853
25,36,0.20304697419609907
25,37,0.6280880229039763
25,38,0.5050163356995853
25,39,0.18304839614424603
25,40,0.4281555136260179
25,41,0.5889558675221038
25,42,0.4912948828843115
25,43,0.4773330318769637
25,44,0.5331362841928668
25,45,0.41582389550968846
25,46,0.34041241452319315
25,47,0.7731796450255352
25,48,0.4345869126024981
25,49,0.1619759093711704
25,50,0.42286286152836905
25,51,0.49010705307988633
25,52,0.5196946385566932
25,53,0.1696350282877687
25,54,0.537845852954475
25,55,0.05631676243121597
25,56,0.6597546895706429
25,57,0.35302797189002655
25,58,0.7672461852836958
25,59,0.22493775823276055
25,60,0.3513613052233599
25,61,0.03552284749830795
25,62,0.4164327573057528
25,63,0.4904124145231931
25,64,0.4240440114519881
25,65,0.44010705307988635
25,66,0.41763135896041365
25,67,0.5515033986293502
25,68,0.6833163247594394
25,69,0.5097546895706428
25,70,0.42790881815525544
25,71,0.2750698380193738
25,72,0.16102527741370165
25,73,0.5143262346695664
25,74,0.35333333333333333
25,75,0.49444932812733605
25,76,0.4814376919368948
25,77,0.1434734483262857
25,78,0.21980295085953344
25,79,0.5905112290626766
25,80,0.46663264951887856
25,81,0.18223848084929808
25,82,0.47088246836111836
25,83,0.4182618889029529
25,84,0.35333333333333333
25,85,0.13331632475943928
25,86,0.13591825344760702
25,87,0.18183587508058333
25,88,0.13331632475943928
25,89,0.19475468957064285
25,90,0.19308802290397614
25,91,0.41096924749449015
25,92,0.44521181010894717
25,93,0.4902888696967908
25,94,0.15775128785586404
25,95,0.21663264951887856
25,96,0.48152840931719587
25,97,0.48113179638758297
25,98,0.22642135623730952
25,99,0.6468337707605027
25,100,0.09071067811865476
25,101,0.9312365706952707
25,102,0.5119238815542512
25,103,0.6683333333333333
25,104,0.46102527741370164
25,105,0.1939996985436304
25,106,0.24799659828522114
25,107,0.16183377076050265
25,108,0.6988675134594813
25,109,0.21386751345948127
25,110,0.20110236611533708
25,111,0.49475468957064284
25,112,0.5509646922937469
25,113,0.5679372545097254
25,114,0.6864696175262002
25,115,0.475951852628356
25,116,0.0359116756396542
25,117,0.3496350282877686
25,118,0.5076828209617965
25,119,0.019802950859533486
25,120,0.5019408238403891
25,121,0.20975468957064286
25,122,0.14981972338878946
25,123,0.4346776299827992
25,124,0.4866188013153453
25,125,0.7562871784499138
25,126,0.20944932812733608
25,127,0.17642135623730948
25,128,0.48989279087318294
25,129,0.015491933384829671
25,130,0.4851804939881986
25,131,0.36316553908656163
25,132,0.4186579677265608
25,133,0.18989279087318295
25,134,0.4816367216200361
25,135,0.5089996985436304
25,136,0.489983508253484
25,137,0.21272369429112256
25,138,0.504983508253484
25,139,0.5094493281273361
25,140,0.5488675134594813
25,141,0.11957819157813605
25,142,0.5349999999999999
25,143,0.35257834230632085
25,144,0.3604287502227784
25,145,0.3362705878430588
25,146,0.06833333333333334
25,147,0.7363613052233601
25,148,0.11790297669954826
25,149,0.17816370237905718
25,150,0.49663672162003614
25,151,0.5169408238403891
25,152,0.6804888303505199
25,153,0.20955764043017633
25,154,0.35935861074703496
25,155,0.6014696175262003
25,156,0.44068304164713196
25,157,0.6366666666666667
26,27,0.4556268238125509
26,28,0.4816367216200361
26,29,0.11092604350138138
26,30,0.15960353144650233
26,31,0.19001633569958531
26,32,0.21800803161642127
26,33,0.16319069718813975
26,34,0.03
26,35,0.41534668104417355
26,36,0.3198029508595335
26,37,0.040215365382726645
26,38,0.4691334776085771
26,39,0.2224173276471325
26,40,0.16804046023425032
26,41,0.1853067036460607
26,42,0.20810226704507873
26,43,0.060261335362537305
26,44,0.38144979718786504
26,45,0.4687343590393273
26,46,0.49480295085953346
26,47,0.25926251677954276
26,48,0.30501594596969545
26,49,0.33201134589967324
26,50,0.4056854192206518
26,51,0.16116571168874202
26,52,0.18942549755049853
26,53,0.013719886811400706
26,54,0.09795039230168923
26,55,0.3903392997769474
26,56,0.16142856881832307
26,57,0.24015676997462568
26,58,0.3160161542951299
26,59,0.28782968596672914
26,60,0.18157812621193517
26,61,0.18003741185286679
26,62,0.15404463379901878
26,63,0.161224307096843
26,64,0.19021536538272665
26,65,0.26545503357008726
26,66,0.3395203071821476
26,67,0.1904973804597973
26,68,0.15648620813305508
26,69,0.061428568818323065
26,70,0.1958629319525265
26,71,0.044436506316150995
26,72,0.019133477608577167
26,73,0.3731285752366989
26,74,0.3902153653827266
26,75,0.4401567699746257
26,76,0.4449653679393849
26,77,0.12016649693619477
26,78,0.31941176470588234
26,79,0.03952030718214761
26,80,0.5683628068248824
26,81,0.1895458921317703
26,82,0.25431547048067515
26,83,0.19801891580856035
26,84,0.3106277799059198
26,85,0.7268986226562483
26,86,0.30867369493028923
26,87,0.0456452541678779
26,88,0.43527300469745867
26,89,0.29021536538272663
26,90,0.6698029508595336
26,91,0.6324444183516748
26,92,0.4205697483486851
26,93,0.15515828991886088
26,94,0.1669774937525433
26,95,0.24795039230168922
26,96,0.04401308302730539
26,97,0.19410789265895445
26,98,0.361428568818323
26,99,0.019802950859533482
26,100,0.7448029508595335
26,101,0.09728091905073291
26,102,0.4698029508595335
26,103,0.3402153653827266
26,104,0.41913347760857717
26,105,0.03984892083934415
26,106,0.03738990827573646
26,107,0.4
26,108,0.09051362897818824
26,109,0.4410161542951299
26,110,0.044603921176392135
26,111,0.040215365382726645
26,112,0.03952030718214761
26,113,0.06075909556736675
26,114,0.039824179229075496
26,115,0.48150295727790937
26,116,0.5130540015962319
26,117,0.07232794759053325
26,118,0.20165794998957814
26,119,0.6694117647058824
26,120,0.044744355451432516
26,121,0.4902153653827266
26,122,0.705702316969325
26,123,0.15489555138842373
26,124,0.2023328328118707
26,125,0.23284520831731556
26,126,0.36063870098609496
26,127,0.19101615429512991
26,128,0.41913347760857717
26,129,0.5668732297546422
26,130,0.25362041228009613
26,131,0.37703138271987113
26,132,0.19868838905951666
26,133,0.5044888166679045
26,134,0.019999999999999997
26,135,0.03984892083934415
26,136,0.16974435545143252
26,137,0.21759381990862545
26,138,0.45509969451075993
26,139,0.04015676997462568
26,140,0.05515828991886086
26,141,0.20515828991886087
26,142,0.21142856881832306
26,143,0.23984892083934417
26,144,0.39413347760857714
26,145,0.20137966289227296
26,146,0.5614285688183231
26,147,0.18084685378780804
26,148,0.22332194451613419
26,149,0.1669774937525433
26,150,0.04499999999999999
26,151,0.06595755888702895
26,152,0.3477513626185479
26,153,0.3398241792290755
26,154,0.2895458921317703
26,155,0.21302925998596328
26,156,0.15701685991776576
26,157,0.3402153653827266
27,28,0.35302797189002655
27,29,0.11801096331613252
27,30,0.19460828351193368
27,31,0.11476343917635244
27,32,0.10677371974655309
27,33,0.572171239025603
27,34,0.08164965809277261
27,35,0.1767450040165255
27,36,0.5696946385566933
27,37,0.08302797189002659
27,38,0.44189043289138286
27,39,0.3265654183214624
27,40,0.44923228180518515
27,41,0.06802059009279582
27,42,0.5815284093171961
27,43,0.333232066859857
27,44,0.5673294077867448
27,45,0.2067300625991163
27,46,0.17598952144100471
27,47,0.10972567762988597
27,48,0.3908625356554072
27,49,0.4091005562348805
27,50,0.3030279718900266
27,51,0.14236618514247126
27,52,0.1007405671836817
27,53,0.3949287634859285
27,54,0.36969463855669327
27,55,0.39923094461055664
27,56,0.4230445624968815
27,57,0.1724408330310974
27,58,0.15557710691781157
27,59,0.3992308069735375
27,60,0.11740723385034837
27,61,0.28693729379060545
27,62,0.15256689956349648
27,63,0.13134429664946584
27,64,0.23077958941584412
27,65,0.45280263979964747
27,66,0.43774110259172827
27,67,0.13884141578318449
27,68,0.19090784199228972
27,69,0.4018313590612851
27,70,0.16999490107718487
27,71,0.39175267146904835
27,72,0.42196508078000894
27,73,0.17549578849954597
27,74,0.19849802572795175
27,75,0.056970779193172186
27,76,0.15553180058092908
27,77,0.12265276907659227
27,78,0.46343204602618787
27,79,0.11811151432106168
27,80,0.424241175325623
27,81,0.03528182350648736
27,82,0.45274161275279234
27,83,0.1423071272618783
27,84,0.2863613052233599
27,85,0.49090784199228965
27,86,0.3562276233449866
27,87,0.3173955421137057
27,88,0.49090784199228965
27,89,0.22424117532562302
27,90,0.4730445624968815
27,91,0.20119461290334778
27,92,0.13583829265265351
27,93,0.13629717893513713
27,94,0.01809068067466582
27,95,0.3909078419922897
27,96,0.06071652704969867
27,97,0.038623988919885756
27,98,0.58636130522336
27,99,0.04010705307988639
27,100,0.4351646923946184
27,101,0.11861515683982073
27,102,0.4518313590612851
27,103,0.4180109633161325
27,104,0.0741958689887405
27,105,0.05635726551974933
27,106,0.11793842875725721
27,107,0.020412414523193152
27,108,0.10134429664946584
27,109,0.6851646923946185
27,110,0.1550310105162451
27,111,0.30302797189002656
27,112,0.40440776925839494
27,113,0.28814468503485635
27,114,0.1385426112223411
27,115,0.17924153635607246
27,116,0.4851440620841529
27,117,0.39066474915881627
27,118,0.38399607445341133
27,119,0.464081922748839
27,120,0.06162561795878958
27,121,0.3575745086589563
27,122,0.5911910181819573
27,123,0.18575757575757584
27,124,0.043943080688369475
27,125,0.32773735512378693
27,126,0.6236374458598388
27,127,0.04856215201617453
27,128,0.1351193860577359
27,129,0.712632380444346
27,130,0.4300453451571953
27,131,0.13495895795843701
27,132,0.19502638692818308
27,133,0.598516845679292
27,134,0.4613699734102221
27,135,0.1506141159220781
27,136,0.04909090909090909
27,137,0.37966571370738067
27,138,0.18555077073300288
27,139,0.056970779193172186
27,140,0.15142501354454357
27,141,0.22176723277306232
27,142,0.11801096331613252
27,143,0.18991532413337858
27,144,0.184497625200939
27,145,0.3669314815992599
27,146,0.4518313590612851
27,147,0.13407390051701507
27,148,0.21422155831216924
27,149,0.383560734512591
27,150,0.2901567699746257
27,151,0.17618658088762387
27,152,0.1191485421551268
27,153,0.46854774262269105
27,154,0.03528182350648736
27,155,0.20689295312956857
27,156,0.3729192800298504
27,157,0.4558908334183956
28,29,0.13666666666666666
28,30,0.1216659937923579
28,31,0.19815740717121388
28,32,0.4537117307087384
28,33,0.12786543878359558
28,34,0.25
28,35,0.1814376919368948
28,36,0.4904124145231931
28,37,0.30333333333333334
28,38,0.3400163356995853
28,39,0.17259493291317582
28,40,0.12815551362601785
28,41,0.2389558675221037
28,42,0.1975080863199079
28,43,0.05257834230632087
28,44,0.3531362841928668
28,45,0.17906944871305605
28,46,0.18183377076050267
28,47,0.14774319036835906
28,48,0.15125357926916477
28,49,0.18318911280676684
28,50,0.10164965809277261
28,51,0.1613202565154828
28,52,0.04969463855669324
28,53,0.044880338717125864
28,54,0.13498299142610595
28,55,0.2189513221041219
28,56,0.10737734478532143
28,57,0.46566253156293247
28,58,0.13233629607744432
28,59,0.14377361688303558
28,60,0.4075745086589563
28,61,0.15673605093390436
28,62,0.09976609063908615
28,63,0.39041241452319314
28,64,0.12404401145198811
28,65,0.06132025651548282
28,66,0.335964692293747
28,67,0.28650339862935015
28,68,0.11831632475943929
28,69,0.07454653676892978
28,70,0.1807009081275528
28,71,0.060069838019373836
28,72,0.05748379127865524
28,73,0.1676595680028998
28,74,0.4614213562373095
28,75,0.03636130522335991
28,76,0.04001633569958529
28,77,0.4234734483262857
28,78,0.361428568818323
28,79,0.4526313589604137
28,80,0.4395295281950357
28,81,0.26960392117639215
28,82,0.15588246836111833
28,83,0.45813306006511
28,84,0.17808802290397618
28,85,0.4183163247594393
28,86,0.12091825344760702
28,87,0.04041451884327381
28,88,0.43498299142610597
28,89,0.05333333333333335
28,90,0.40737734478532145
28,91,0.20421480069785775
28,92,0.13021181010894714
28,93,0.1902888696967908
28,94,0.2663299316185545
28,95,0.15164965809277264
28,96,0.06132025651548282
28,97,0.06971044015027346
28,98,0.37454653676892974
28,99,0.29041241452319316
28,100,0.4826345596729059
28,101,0.1345869126024981
28,102,0.4614213562373095
28,103,0.35333333333333333
28,104,0.03627058784305881
28,105,0.30257834230632086
28,106,0.28299659828522117
28,107,0.020412414523193152
28,108,0.1700807168950777
28,109,0.3700807168950777
28,110,0.30968100987802755
28,111,0.05333333333333335
28,112,0.052631358960413654
28,113,0.3029372545097255
28,114,0.07434948762846326
28,115,0.15473864919275962
28,116,0.4342280003990935
28,117,0.02821367205045919
28,118,0.13646961752620015
28,119,0.3698836677546112
28,120,0.3113202565154828
28,121,0.35333333333333333
28,122,0.4348197233887895
28,123,0.3680109633161325
28,124,0.2951974450780358
28,125,0.16840730834765066
28,126,0.35302797189002655
28,127,0.2988675134594813
28,128,0.07847143463587344
28,129,0.31549193338482967
28,130,0.30518049398819863
28,131,0.46146485527210684
28,132,0.43811672436552473
28,133,0.37847143463587346
28,134,0.04101615429512991
28,135,0.05712487907525063
28,136,0.26969463855669323
28,137,0.14772369429112256
28,138,0.04856215201617453
28,139,0.2863613052233599
28,140,0.2988675134594813
28,141,0.36957819157813604
28,142,0.02
28,143,0.23187956864589349
28,144,0.20185010646008794
28,145,0.1362705878430588
28,146,0.7493012263395726
28,147,0.174241175325623
28,148,0.186560944426109
28,149,0.03674234614174768
28,150,0.061428568818323065
28,151,0.2901070530798864
28,152,0.13383917225774725
28,153,0.5243494876284631
28,154,0.07415045794532191
28,155,0.11811927561897277
28,156,0.11946983821153553
28,157,0.3578798701022631
29,30,0.5183156518851305
29,31,0.8229001922836294
29,32,0.4724744871391589
29,33,0.47816370237905714
29,34,0.12886751345948128
29,35,0.6811394283414332
29,36,0.041213203435596424
29,37,0.33666666666666667
29,38,0.1346039211763921
29,39,0.43304839614424606
29,40,0.42815551362601784
29,41,0.5889558675221037
29,42,0.47088246836111836
29,43,0.48591167563965415
29,44,0.15146961752620014
29,45,0.46240278204638935
29,46,0.41112309264184793
29,47,0.5231796450255352
29,48,0.43292024593583145
29,49,0.14810839591168912
29,50,0.4395295281950357
29,51,0.6901070530798865
29,52,0.68636130522336
29,53,0.167968361621102
29,54,0.6711791862878084
29,55,0.10661502602667756
29,56,0.49475468957064284
29,57,0.5737386500086814
29,58,0.5022461852836958
29,59,0.13756041344743913
29,60,0.36802797189002656
29,61,0.40218951416497456
29,62,0.5830994239724195
29,63,0.32
29,64,0.4780880229039762
